"ID","publication_date","best_name","best_name_prob","best_common","best_common_prob","best_full","best_full_prob","article_count","extracted_url","extracted_url_status","extracted_url_coordinates","aug_extracted_url_country","wayback_url","affiliation","authors","grant_ids","grant_agencies","num_citations","aug_affiliation_countries"
"40257905",2025-04-01,"Localizatome",0.938611805,"Localizatome",0.938611805,"",0,1,"http://localizatome.embrys.jp","301","(35.6895,139.692)","Japan","no_wayback","Department of Systems BioMedicine, Graduate School of Medical and Dental Sciences, Institute of Science Tokyo, 1-5-45 Yushima, Bunkyo-ku, Tokyo 113-8510, Japan.","Matsushima T, Naito Y, Chiba T, Kurimoto R, Itano K, Ochiai K, Takahashi K, Goshima N, Asahara H","","Japan Agency for Medical Research and Development, Japan Society for the Promotion of Science",2,"Japan"
"40495324",2025-06-10,"LM-GlycoRepo",0.931003256,"LM-GlycoRepo",0.931003256,"Minimum Information Required for a",0.805264781,1,"http://lm-glycorepo.glycosmos.org/lm_glycorepo","301","(43.6532,-79.3832)","Canada","http://web.archive.org/web/20250325163346/https://lm-glycorepo.glycosmos.org/lm_glycorepo/","Cellular and Molecular Biotechnology Research Institute, National Institute of Advanced Industrial Science and Technology (AIST), 1-1-1 Higashi, Tsukuba, Ibaraki 305-8565, Japan.","Nagai-Okatani C, Fujita N, Boottanun P, Tanaka M, Shiota M, Shinmachi D, Angata K, Aoki-Kinoshita K, Kuno A","","",2,"Japan"
"40542429",2025-06-20,"Loop Catalog",0.788397253,"Loop Catalog",0.788397253,"",0,1,"http://loopcatalog.lji.org","301","(32.8595,-117.2124)","United States","http://web.archive.org/web/20260521065639/https://loopcatalog.lji.org/","Centers for Cancer Immunotherapy and Autoimmunity, La Jolla Institute for Immunology, La Jolla, CA, 92037, USA.","Reyna J, Fetter K, Ignacio R, Marandi CCA, Ma A, Rao N, Jiang Z, Figueroa DS, Bhattacharyya S, Ay F","","NIH HHS, University of California-San Diego, NIH HHS, National Institutes of Health",6,"United States"
"40645675",2025-06-10,"MDDB",0.987072965,"MDDB",0.987072965,"MicroRNA Disease Databank",0.806561112,1,"http://mddb.nitrr.ac.in","301","(34.085,74.806)","India","None","Department of Biotechnology, National Institute of Technology, Raipur, CG, India.","Agrawal P, Upadhyay A, Chauhan RK, Kumar A","","",0,"India"
"40800752",2025-02-21,"MBC",0.675761094,"MBC",0.675761094,"Marmoset Brain Connectome",0.635049477,1,"http://www.marmosetbrainconnectome.org/apparatus","301","(32.7767,-96.797)","United States","None","Department of Neurobiology, University of Pittsburgh School of Medicine, Pittsburgh, PA, United States.","Zimmermann Rollin I, Papoti D, Bishop M, Szczupak D, Corigliano MR, Hitchens TK, Zhang B, Pell SKA, Guretse SS, Dureux A, Murai T, Sukoff Rizzo SJ, Klassen LM, Zeman P, Gilbert KM, Menon RS, Lin MK, Everling S, Silva AC, Schaeffer DJ","","National Institute on Aging, National Institute of Neurological Disorders and Stroke, NIMH NIH HHS, National Institute on Aging, NIA NIH HHS, NIA NIH HHS",0,"United States"
"40833036",2025-09-01,"MedImg",0.993596017,"MedImg",0.993596017,"",0,1,"http://www.cuilab.cn/medimg","301","(39.9042,116.407)","China","None","Department of Biomedical Informatics, Center for Noncoding RNA Medicine, State Key Laboratory of Vascular Homeostasis and Remodeling, School of Basic Medical Sciences, Peking University, Beijing 100191, China.","Zhong B (éç¢§æ¶), Fan R (æ¨é), Ma Y (é©¬è¶), Ji X (çºªç¿æ), Cui Q (å´åºå), Cui C (å´æ¥æ¢)","","China Postdoctoral Science Foundation, National Natural Science Foundation of China, National Natural Science Foundation of China, Scientific and Technological Research Project of Xinjiang Production and Construction Corps, National Natural Science Foundation of China",0,"China"
"40833782",2025-09-01,"LncCE",0.993896186,"LncCE",0.993896186,"Cellularly-Elevated LncRNA",0.970883462,1,"http://bio-bigdata.hrbmu.edu.cn/LncCE","301","(45.7004,126.62)","China","http://web.archive.org/web/20240524213510/http://bio-bigdata.hrbmu.edu.cn/LncCE/","College of Bioinformatics Science and Technology, Harbin Medical University, Harbin 150081, China.","Xu K (å¾åº·), Liu Y (åçæ´), Lv C (åå´æ), Luo Y (ç½è½), Shi J (ç³éæ¡), Zou H (é¹æå²), Zhou W (å¨ä¼ä¼), Lv D (åå¾·é), Yang C (æ¨é¿æ³¢), Li Y (ææ°¸ç), Xu J (å¾å¨)","","National Natural Science Foundation of China, National Natural Science Foundation of China, National Natural Science Foundation of China, Natural Science Foundation of Heilongjiang Province of China",0,"China"
"40931350",2025-09-10,"MAGdb",0.997733593,"MAGdb",0.997733593,"",0,1,"http://magdb.nanhulab.ac.cn","200","",NA,"http://web.archive.org/web/20250917093556/https://magdb.nanhulab.ac.cn/","Institute of Translational Medicine, Zhejiang University School of Medicine, Zhejiang, Hangzhou, 310029, China.","Ye G, Hong H, Li T, Li J, Wu JQ, Jiang S, Meng ZT, Yuan HT, Xue W, Li AL, Zhou T, Li TT, Li T","","The Central Government Guides Local Science and Technology Development Fund Projects, China National Natural Science Foundation, China National Natural Science Foundation, China National Natural Science Foundation, Nanhu Laboratory",0,"China"
"41122912",2025-12-01,"MedakaBase",0.990168869,"MedakaBase",0.990168869,"",0,1,"http://medakabase.nbrp.jp","403","",NA,"None","Molecular Life History Laboratory, Department of Genomics and Evolutionary Biology, National Institute of Genetics, Research Organization of Information and Systems, 1111 Yata, Mishima, Shizuoka 411-8540, Japan.","Morikami K, Tanizawa Y, Yagura M, Sakamoto M, Kawamoto S, Nakamura Y, Yamaguchi K, Shigenobu S, Naruse K, Ansai S, Kuraku S","","âStrategic Research Projectsâ grant from ROIS and the National BioResource Project (NBRP) of MEXT, Japan, ""Strategic Research Projects"" grant from ROIS and the National BioResource Project (NBRP) of MEXT, Japan",2,"Japan"
"41190809",2025-12-01,"MB-meta",0.902367393,"MB-meta",0.902367393,"",0,1,"http://viz.stjude.cloud/st-jude-childrens-research-hospital/visualization/medulloblastoma-integrative-analysis-portal","308","(36.677696,-78.37471)","United States","None","Department of Computational Biology, St. Jude Children's Research Hospital, Memphis, Tennessee.","Gangwani K, Lu C, Dhanda SK, Sioson E, ZaldÃ­var Peraza A, Matt GY, Paul R, Wang J, Reilly C, AciÄ A, Smith KS, Lin T, Li Q, Northcott PA, Robinson GW, Zhou X","","National Cancer Institute (NCI), National Cancer Institute, NCI NIH HHS",0,"NA"
"41278533",2025-11-21,"LncPlankton",0.996632934,"LncPlankton",0.996632934,"",0,1,"http://www.lncplankton.bio.ens.psl.eu","302","(48.8138,2.3873)","France","http://web.archive.org/web/20251114190038/https://www.lncplankton.bio.ens.psl.eu/","Institut de Biologie de l'ENS (IBENS), DÃ©partement de biologie, Ãcole normale supÃ©rieure, CNRS, INSERM, UniversitÃ© PSL, Paris 75005, France.","Debit A, Vincens P, Bowler C, Cruz de Carvalho H","","European Research Council",0,"France"
"41339793",2025-12-03,"LOSTdb",0.995465457,"LOSTdb",0.995465457,"",0,1,"http://lostdbcancer.com:8080","200","",NA,"no_wayback","Department of Thoracic Surgery and Institute of Thoracic Oncology, West China Hospital, Sichuan University, Chengdu, 610041, China.","Luo H, Yang Y, Gong Z, Liu L, Chen Y","","Natural Science Foundation of Sichuan Province, 1.3.5 Project for Disciplines of Excellence, West China Hospital, Sichuan University",1,"China, China"
"41361262",2025-12-08,"MARTS-DB",0.991317943,"MARTS-DB",0.991317943,"Mechanisms And Reactions of Terpene Synthases DataBase",0.939387841,1,"http://www.marts-db.org","307","",NA,"no_wayback","Institute of Organic Chemistry and Biochemistry of the Czech Academy of Sciences, Flemingovo nÃ¡mÄstÃ­ 2, Prague, Czech Republic.","Engst M, BrokeÅ¡ M, ÄalounovÃ¡ T, Samusevich R, Bushuiev R, Bushuiev A, Chatpatanasiri R, TajovskÃ¡ A, AkmeÅe SM, PerkoviÄ M, SoldÃ¡t M, Sivic J, Pluskal T","","GrantovÃ¡ Agentura ÄeskÃ© Republiky, VysokÃ¡ Å kola Chemicko-technologickÃ¡ v Praze, European Research Council, HORIZON EUROPE Marie Sklodowska-Curie Actions, European Research Council",1,"Czech Republic"
"37831137",2024-01-01,"mHapBrowser",0.995197296,"mHapBrowser",0.995197296,"",0,1,"http://mhap.sibcb.ac.cn","403","",NA,"http://web.archive.org/web/20240422162947/http://mhap.sibcb.ac.cn/","Key Laboratory of RNA Science and Engineering, Shanghai Institute of Biochemistry and Cell Biology, Center for Excellence in Molecular Cell Science, Chinese Academy of Sciences, ShanghaiÂ 200031, China.","Hong Y, Liu L, Feng Y, Zhang Z, Hou R, Xu Q, Shi J","","National Natural Science Foundation of China",11,"China"
"37843123",2024-01-01,"MINRbase",0.997774637,"MINRbase",0.997774637,"Mitochondrial and Nuclear rRNA fragment database",0.989922629,1,"http://cm.jefferson.edu/MINRbase","301","",NA,"http://web.archive.org/web/20240818014436/https://cm.jefferson.edu/MINRbase/","Computational Medicine Center, Thomas Jefferson University, Philadelphia, PA 19107, USA.","Pliatsika V, Cherlin T, Loher P, Vlantis P, Nagarkar P, Nersisyan S, Rigoutsos I","","NIH HHS, NHGRI NIH HHS, NIH, NHGRI, Thomas Jefferson University Funds",12,"United States"
"37889076",2024-01-01,"MethMarkerDB",0.995821476,"MethMarkerDB",0.995821476,"DNA methylation biomarker",0.579610085,1,"http://methmarkerdb.hzau.edu.cn","403","",NA,"http://web.archive.org/web/20260724144643/https://methmarkerdb.hzau.edu.cn/","National Key Laboratory of Crop Genetic Improvement, Hubei Hongshan Laboratory, Huazhong Agricultural University, Wuhan 430070, China.","Zhu Z, Zhou Q, Sun Y, Lai F, Wang Z, Hao Z, Li G","","National Natural Science Foundation of China, National Key Research and Development Program of China",26,"China"
"37930817",2024-01-01,"MiRiQ",0.976682484,"MiRiQ",0.976682484,"Mutation-induced Rice in",0.743874868,1,"http://miriq.agr.kyushu-u.ac.jp/index.php","301","",NA,"None","Faculty of Agriculture, Kyushu University, 744 Motooka Nishi-ku, Fukuoka, 819-0395 Japan.","Kubo T, Yamagata Y, Matsusaka H, Toyoda A, Sato Y, Kumamaru T","","National BioResource Project (NBRP), National BioResource Project",1,"Japan"
"38063081",2024-01-01,"MLOsMetaDB",0.991173863,"MLOsMetaDB",0.991173863,"",0,1,"http://mlos.leloir.org.ar","200","(-34.6037,-58.3816)","Argentina","None","Leloir Institute/IIBBA, Buenos Aires, Argentina.","Orti F, FernÃ¡ndez ML, Marino-Buslje C","","Consejo Nacional de Investigaciones CientÃ­ficas y TÃ©cnicas",14,"Argentina"
"38272335",2024-01-23,"MicrobeTCM",0.998385906,"MicrobeTCM",0.998385906,"",0,1,"http://www.microbetcm.com","200","(22.3193,114.169)","Hong Kong","http://web.archive.org/web/20250713102855/http://microbetcm.com/","School of Traditional Chinese Medicine, School of Life Science, School of Acupuncture-Moxibustion and Tuina, Beijing University of Chinese medicine, Beijing 100029, China.","Chen Y, Shi Y, Liang C, Min Z, Deng Q, Yu R, Zhang J, Chang K, Chen L, Yan K, Wang C, Tan Y, Wang X, Chen J, Hua Q","","",9,"China"
"38391229",2024-02-23,"MPMdb",0.986868963,"MPMdb",0.986868963,"metabolites of pathogenic microorganisms database",0.961820355,1,"http://qyzhanglab.hzau.edu.cn/MPMdb","403","",NA,"None","Hubei Key Laboratory of Agricultural Bioinformatics, College of Informatics, Huazhong Agricultural University, Wuhan, China.","Jiang F, Ruan Y, Chen X-H, Yu H-L, Cheng T, Duan X-Y, Liu Y-G, Zhang H-Y, Zhang Q-Y","","MOE | Fundamental Research Funds for the Central Universities (Fundamental Research Fund for the Central Universities), MOE | Fundamental Research Funds for the Central Universities",1,"China"
"38776381",2024-05-01,"MGIS",0.870517234,"MGIS",0.870517234,"",0,1,"http://www.crop-diversity.org/mgis/musa-in-situ","403","",NA,"http://web.archive.org/web/20260117112008/https://www.crop-diversity.org/mgis/musa-in-situ","CIRAD, UMR AGAP Institut, University of Montpellier, F-34398, France.","Jenny C, Guignon V, Manyer I Ballester F, Ruas M, Rouard M","","CGIAR Genebank initiative, Centre de CoopÃ©ration Internationale en Recherche Agronomique pour le DÃ©veloppement, Consortium of International Agricultural Research Centers, CGIAR Research Program on Roots, Tubers, and Bananas (RTB)",1,"France"
"38835776",2024-05-21,"MONET",0.970035374,"MONET",0.970035374,"MicrOsatellite Neoantigen Discovery Tool",0.644558986,1,"http://monet.mdanderson.org","HTTPConnectionPool(host='monet.mdanderson.org', port=80): Pool is closed.","",NA,"None","Department of Clinical Cancer Prevention, The University of Texas MD Anderson Cancer Center, Houston, TX, United States.","Deng N, Sinha KM, Vilar E","","NCI NIH HHS, NCI NIH HHS, NCI NIH HHS, NCI NIH HHS, NCI NIH HHS, NCI NIH HHS, NCI NIH HHS",1,"United States"
"38926513",2024-06-26,"MOI",0.995019138,"MOI",0.995019138,"",0,1,"http://www.fynn-guo.cn","200","(22.3193,114.1693)","Hong Kong","None","Institute of Systems Biomedicine, Department of Immunology, School of Basic Medical Sciences, Beijing Key Laboratory of Tumor Systems Biology, NHC Key Laboratory of Medical Immunology, Peking University Health Science Center, Beijing, China. guoxf2025@163.com.","Guo X, Zhao Y, You F","","Peking University Medicine Fund",2,"China"
"38944368",2024-06-27,"mitoPADdb",0.994311929,"mitoPADdb",0.994311929,"",0,1,"http://bicresources.jcbose.ac.in/ssaha4/mitopaddb/index.html","301","(22.5861,88.3937)","India","None","Department of Biological Sciences, Bose Institute, Kolkata, 700091, India.","Das J, Bhattacharjee S, Saha S","","Department of Biological Sciences, University of Cincinnati, Ministry of Science and Technology of the People&amp;apos;s Republic of China, Department of Biotechnology, Bose Institute",0,"India"
"39028752",2024-07-01,"MIAMI-AD",0.992646098,"MIAMI-AD",0.992646098,"Methylation in Aging and Methylation in AD",0.864577075,1,"http://miami-ad.org","301","(36.677696,-78.37471)","United States","http://web.archive.org/web/20260703231048/https://miami-ad.org/","Division of Biostatistics, Department of Public Health Sciences, University of Miami, Miller School of Medicine, 1120 NW 14th Street, Miami, FL 33136, USA.","Lukacsovich D, O'Shea D, Huang H, Zhang W, Young J, Chen XS, Dietrich ST, Kunkle B, Martin E, Wang L","","NIH HHS, NIH HHS, NINDS NIH HHS, National Institutes of Health, National Institute of Neurological Disorders and Stroke, NCATS NIH HHS, NIH HHS, NINDS NIH HHS, NIA NIH HHS, NINDS NIH HHS",9,"United States"
"39171462",2025-01-01,"miRVim",0.997347593,"miRVim",0.997347593,"Structure Database",0.557841539,1,"http://mirna.in/miRVim","301","",NA,"None","Cancer and Translational Research Centre, Dr. D. Y. Patil Biotechnology and Bioinformatics Institute, (DYPBBI), Dr. D.Y. Patil Vidyapeeth (Deemed to be University), Tathawade, Pune, 411033, India.","Sahu VK, Parida AS, Ranjan A, Madhyastha H, Basu S","","",1,"India"
"39373530",2025-01-01,"MolBiC",0.994303286,"MolBiC",0.994303286,"",0,1,"http://idrblab.org/MolBiC","301","(36.7783,-119.418)","United States","None","College of Pharmaceutical Sciences, The Second Affiliated Hospital, Zhejiang University School of Medicine, State Key Laboratory of Advanced Drug Delivery and Release Systems, Zhejiang University, HangzhouÂ 310058, China.","Ge Y, Yang M, Yu X, Zhou Y, Zhang Y, Mou M, Chen Z, Sun X, Ni F, Fu T, Liu S, Han L, Zhu F","","Natural Science Foundation of Zhejiang Province, National Key R&D Program of China, Alibaba Cloud, Double Top-Class University, The Information Technology Center of Zhejiang University, Leading Talent of the 'Ten Thousand Plan' National High-Level Talents Special Support Plan of China, Key R&D Program of Zhejiang, Westlake Laboratory (Westlake Lab of Life Sciences and Biomedicine), Fundamental Research Funds for Central Universities, National Natural Science Foundations of China, Alibaba-Zhejiang University Joint Research Center of Future Digital Healthcare",2,"China"
"39380496",2025-01-01,"MicroEpitope",0.997456789,"MicroEpitope",0.997456789,"",0,1,"http://bio-bigdata.hrbmu.edu.cn/MicroEpitope","301","(45.7004,126.62)","China","http://web.archive.org/web/20260620042700/https://bio-bigdata.hrbmu.edu.cn/MicroEpitope/","College of Bioinformatics Science and Technology, Harbin Medical University, Harbin, Heilongjiang ProvinceÂ 150081, China.","Li D, Cai Y, Liu K, Lv D, Zeng M, Wen L, Lv C, Guo J, Xu K, Ding N, Li Y, Xu J","","Natural Science Foundation of Heilongjiang Province, National Natural Science Foundation of China, National Natural Science Foundation of China, National Natural Science Foundation of China",5,"China"
"39413204",2025-01-01,"miRNASNP-v4",0.996950974,"miRNASNP-v4",0.996950974,"",0,1,"http://gong_lab.hzau.edu.cn/miRNASNP","403","",NA,"None","Hubei Hongshan Laboratory, College of Informatics, Huazhong Agricultural University, WuhanÂ 430070, China.","Cao W, He J, Feng J, Wu X, Wu T, Wang D, Min C, Niu X, Gao Z, Guo AY, Gong J","","National Key R&D Program of China, National Natural Science Foundation of China, National Key R&amp;D Program of China",5,"China"
"39436035",2025-01-01,"metsDB",0.994961977,"metsDB",0.994961977,"",0,1,"http://relab.xidian.edu.cn/metsDB","302","(34.2649,108.954)","China","http://web.archive.org/web/20251109082752/https://relab.xidian.edu.cn/metsDB/","School of Life Science and Technology, Xidian University, Xi'an, ShaanxiÂ 710126, PR China.","Wu S, Zhang J, Wang Y, Qin X, Zhang Z, Lu Z, Kim P, Zhou X, Huang L","","National Natural Science Foundation of China, NIGMS NIH HHS, National Natural Science Foundation of China",3,"China"
"39441071",2025-01-01,"MicrobiomeNet",0.993089676,"MicrobiomeNet",0.993089676,"",0,1,"http://www.microbiomenet.com","301","(45.5063,-73.5794)","Canada","http://web.archive.org/web/20260620042658/https://www.microbiomenet.com/","Institute of Parasitology, McGill University, Quebec, Canada.","Lu Y, Hui F, Zhou G, Xia J","","CIHR, Natural Sciences and Engineering Research Council of Canada, Canada Research Chairs, Genome Canada, Canada Foundation for Innovation, Canadian Institutes of Health Research",2,"Canada"
"39524427",2024-08-13,"MGCPdb",0.992584825,"MGCPdb",0.992584825,"",0,1,"http://mgcpdb.biodb.org","301","(22.3193,114.1693)","Hong Kong","http://web.archive.org/web/20250328080626/https://mgcpdb.biodb.org/","State Key Laboratory of Resource Insects, Southwest University, Chongqing 400715, China.","Wang H, Liu J, Xu X, Li Y, Yuan J, Zeng Y, Xuan Y, Wang S, Liu G, He N, Ma B","","",1,"China"
"39526369",2025-01-01,"mOTUs-db",0.978775093,"mOTUs-db",0.978775093,"",0,1,"http://motus-db.org","301","(47.3976,8.5442)","Switzerland","None","Department of Biology, Institute of Microbiology and Swiss Institute of Bioinformatics, ETH ZÃ¼rich, 8093Â ZÃ¼rich, Switzerland.","Dmitrijeva M, Ruscheweyh HJ, Feer L, Li K, Miravet-Verde S, Sintsova A, Mende DR, Zeller G, Sunagawa S","","NCCR, Federal Ministry of Education and Research, Swiss National Science Foundation, Swiss National Science Foundation, Swiss National Science Foundation, Swiss National Science Foundation, Federal Ministry of Education and Research, ETH Zurich, Swiss National Science Foundation, European Research Council, Swiss National Science Foundation, Swiss National Science Foundation, NCCR, European Molecular Biology Laboratory, Swiss National Science Foundation, Human Frontier Science Program",31,"Switzerland, Ethiopia"
"39540421",2025-01-01,"miRNATissueAtlas",0.955463588,"miRNATissueAtlas",0.955463588,"",0,1,"http://www.ccb.uni-saarland.de/tissueatlas2025","302","",NA,"None","Clinical Bioinformatics, Center for Bioinformatics, Saarland University, 66123Â SaarbrÃ¼cken, Germany.","Rishik S, Hirsch P, Grandke F, Fehlmann T, Keller A","","Saarland University, Deutsche Forschungsgemeinschaft",50,"Germany"
"39707929",2024-12-01,"MiCK",0.995329058,"MiCK",0.995329058,"Microbial Chemoresistance Knowledgebase",0.945632628,1,"http://microbialchemreskb.com","HTTPConnectionPool(host='microbialchemreskb.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b15c7a30>: Failed to establish a new connection: [Errno -2] Name or service not known'))","",NA,"http://web.archive.org/web/20250806045638/https://www.microbialchemreskb.com/","Metagenomics Discovery Lab, School of Interdisciplinary Engineering and Sciences (SINES), National University of Sciences and Technology (NUST), Islamabad 44000, Pakistan.","Shahzaib M, Muaz M, Zubair MH, Kayani MUR","","Graduate Research Support Fund to M.S.",0,"Pakistan"
"39947281",2025-02-11,"ModelArchive",0.97886169,"ModelArchive",0.97886169,"",0,1,"http://modelarchive.org","302","(47.5654,7.5706)","Switzerland","None","Biozentrum, University of Basel, Basel, Switzerland; Computational Structural Biology, SIB Swiss Institute of Bioinformatics, Basel, Switzerland.","Tauriello G, Waterhouse AM, Haas J, Behringer D, Bienert S, Garello T, Schwede T","","UniversitÃ¤t Basel, NIGMS NIH HHS, Swiss Institute of Bioinformatics, NIH National Institute of General Medical Sciences",62,"Switzerland, Switzerland"
"40144382",2025-02-01,"MiceDEGdb",0.996718049,"MiceDEGdb",0.996718049,"",0,1,"http://www.sysbio.ru/MiceDEGdb","301","(54.8515,83.1027)","Russia","http://web.archive.org/web/20250429093254/https://www.sysbio.ru/MiceDEGdb/","Institute of Cytology and Genetics of the Siberian Branch of the Russian Academy of Sciences, Novosibirsk, Russia.","Podkolodnaya OA, Chadaeva IV, Filonov SV, Podkolodnyy NL, Rasskazov DA, Tverdokhleb NN, Zolotareva KA, Bogomolov AG, Kondratyuk EY, Oshchepkov DY, Ponomarenko MP","","",0,"Russia, Russia"
"40186419",2025-04-01,"mirTarCLASH",0.997238457,"mirTarCLASH",0.997238457,"",0,1,"http://cosbi.ee.ncku.edu.tw/MirTarClash","301","(22.9859,120.1928)","Taiwan","None","Department of Biomedical Engineering, National Cheng Kung University, No.1, University Road, Tainan 701, Taiwan.","Yang TH, Li XW, Lee YH, Lu SY, Wu WS, Lee HC","","NIH HHS, Miin Wu School of Computing at National Cheng Kung University, Nih, Ministry of Education, Taiwan, Ministry of Science and Technology Council of Taiwan, NIGMS NIH HHS, National Cheng Kung University",2,"Taiwan"
"40257906",2025-04-01,"MIPD",0.9980129,"MIPD",0.9980129,"Molecules",0.93042478,1,"http://corgenerf.com, http://corgenerf","200, HTTPConnectionPool(host='corgenerf', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b1504040>: Failed to establish a new connection: [Errno -2] Name or service not known'))",", ",NA,"http://web.archive.org/web/20260514041427/http://corgenerf.com/, no_wayback","Department of Clinical Research Center, Sichuan Clinical Research Center for Medical Imaging, Dazhou Key Laboratory for Precision Cancer Therapy, Dazhou Key Laboratory for Artificial Intelligence and Medical Imaging, Dazhou Central Hospital, 56 Nan Yue Miao Street, Dazhou 635000, China.","Zhao J, Wu M, Wan M, Li X, Li J, Liu Q, Xiong M, Tu M, Zhou J, Li S, Zhang J, Fu J, Zhang Y, Zhao C, Qin L, Yang X, Zhao H, Zhang Y, Zeng F","","Science and Technology Department of Sichuan Province, National Key Research and Development Program of China, Health Commission of Sichuan Province",0,"China"
"41237312",2025-11-14,"MoRNiNG",0.989984989,"MoRNiNG",0.989984989,"",0,1,"http://www.cityu.edu.hk/bms/morning","200","(50.1109,8.68213)","Germany","None","Department of Biomedical Sciences, College of Biomedicine, City University of Hong Kong, Hong Kong Special Administrative Region 999077, China.","Zhou Y, Lyu S, Liew SW, Mou X, Hoffecker I, Yan J, Li Y, Kwok CK, Zhang J","","",1,"China, Hong Kong, Hong Kong"
"37791887",2024-01-01,"MultifacetedProtDB",0.953238785,"MultifacetedProtDB",0.953238785,"",0,1,"http://multifacetedprotdb.biocomp.unibo.it","302","(44.4847,11.328)","Italy","http://web.archive.org/web/20260309022811/https://multifacetedprotdb.biocomp.unibo.it/","Biocomputing Group, Dept. of Pharmacy and Biotechnology, University of Bologna, Italy.","Bertolini E, Babbi G, Savojardo C, Martelli PL, Casadio R","","Italian Ministry of University and Research, Italian Ministry of University and Research, Italian Ministry of University and Research, Italian Ministry of University and Research, Italian Ministry of University and Research",10,"Italy"
"37811892",2024-01-01,"NMPFamsDB",0.998273015,"NMPFamsDB",0.998273015,"Novel Metagenome Protein Families Database",0.958887909,1,"http://www.nmpfamsdb.org/, http://bib.fleming.gr/NMPFamsDB","200, HTTPConnectionPool(host='bib.fleming.gr', port=80): Pool is closed.","(43.6532,-79.3832), ","Canada","None, None","Institute for Fundamental Biomedical Research, BSRC ""Alexander Fleming"", Vari, 16672, Greece.","Baltoumas FA, Karatzas E, Liu S, Ovchinnikov S, Sofianatos Y, Chen IM, Kyrpides NC, Pavlopoulos GA","","Fondation Sante, HFRI, Marie Sklodowska-Curie, U.S. Department of Energy Joint Genome Institute, U.S. Department of Energy",17,"Greece"
"37953323",2024-01-01,"ncRNADrug",0.994197071,"ncRNADrug",0.994197071,"",0,1,"http://www.jianglab.cn/ncRNADrug","302","",NA,"None","Fujian Key Laboratory of Precision Medicine for Cancer, the First Affiliated Hospital, Fujian Medical University, FuzhouÂ 350005, China.","Cao X, Zhou X, Hou F, Huang YE, Yuan M, Long M, Chen S, Lei W, Zhu J, Chen J, Zhang T, Guo AY, Jiang W","","National Natural Science Foundation of China, National Natural Science Foundation of China",30,"China"
"38173318",2024-01-01,"NCSp",0.996908009,"NCSp",0.996908009,"",0,1,"http://bioserver3.physics.iisc.ac.in/cgi-bin/nccspd","301","",NA,"None","Structural Biology and Bio Computing Laboratory, Department of Bioinformatics, Alagappa University, Karaikudi 630004, India.","Sanjeevi M, Rajendran S, Ramachandran D, Rahul CN, Jeyaraman J, Kanagaraj S","","DBT-BIC, CDAC-PDBi, Dr. D.S. Kothari Postdoctoral Fellowship, MHRD-RUSA 2.0",0,"India"
"38244111",2024-01-20,"MyeloDB",0.997466803,"MyeloDB",0.997466803,"",0,1,"http://project.iith.ac.in/cgntlab/myelodb","301","(17.3843,78.4583)","India","http://web.archive.org/web/20230523050024/https://project.iith.ac.in/cgntlab/myelodb/","Department of Biotechnology, Indian Institute of Technology Hyderabad, Kandi, Telangana, 502284, India.","Kumar A, Kumar KV, Kundal K, Sengupta A, Sharma S, R K, Kumar R","","",2,"India"
"38300518",2024-01-01,"NanoLAS",0.703057349,"NanoLAS",0.703057349,"",0,1,"http://www.nanolas.cloud","204","",NA,"http://web.archive.org/web/20260804125539/https://www.nanolas.cloud/","None","Xiong S, Liu Z, Yi X, Liu K, Huang B, Wang X","","",10,"NA"
"38449024",2024-03-06,"MSCsDB",0.997018456,"MSCsDB",0.997018456,"",0,1,"http://mscsdb.jflab.ac.cn:18088/index","HTTPConnectionPool(host='mscsdb.jflab.ac.cn', port=18088): Pool is closed.","",NA,"no_wayback","Medical Center of Hematology; State Key Laboratory of Trauma and Chemical Poisoningï¼Chongqing Key Laboratory of Hematology and Microenvironment, Xinqiao Hospital of Army Medical University, Chongqing, 400037, China.","Yu M, Sui K, Wang Z, Zhang X","","National Natural Science Foundation of China, Translational Research Grant of NCRCH, National Key R&D Program of China, National Key R&amp;D Program of China, Youth Talent Development Program from Second Affiliated Hospital, Army Medical University",5,"China"
"38458603",2024-03-06,"MVAR",0.990407392,"MVAR",0.990407392,"Mouse Variation Registry",0.927082121,1,"http://mvar.jax.org","302","(44.3876,-68.2039)","United States","http://web.archive.org/web/20240316215414/https://mvar.jax.org/","The Jackson Laboratory, Bar Harbor, ME, USA.","El Kassaby B, Castellanos F, Gerring M, Kunde-Ramamoorthy G, Bult CJ","","NHGRI NIH HHS, Baylor College of Medicine, National Human Genome Research Institute, Jackson Laboratory",1,"United States"
"38489989",2024-03-11,"ncRS",0.995978534,"ncRS",0.995978534,"",0,1,"http://www.ncrdb.cn","301","",NA,"None","School of Computer and Software, Chengdu Neusoft University, Chengdu, China.","Zhong B, Dai Y, Chen L, Xu X, Lan Y, Deng L, Ren L, Luo N, Ning L","","National Natural Science Foundation of China",3,"China"
