ID,publication_date,extracted_url,best_common,best_common_prob,best_full,best_full_prob,best_name,best_name_prob,article_count
27924012,2016-10-18,http://l1base.charite.de,L1Base,0.945930322,,0,L1Base,0.945930322,1
29997612,2018-06-27,http://lab.rockefeller.edu/casanova/CDG,CDG,0.988353372,,0,CDG,0.988353372,1
25632108,2015-01-28,http://lag.ihb.ac.cn/cyanomics,CyanOmics,0.996836007,,0,CyanOmics,0.996836007,1
34562055,2021-11-03,http://laji.fi/en/theme/protax,FinBOL,0.991614699,,0,FinBOL,0.991614699,1
37828369,2023-10-12,http://lampprimerbank.mathematik.uni-marburg.de,LAMPPrimerBank,0.841362416744232,,0,LAMPPrimerBank,0.841362417,1
31269035,2019-07-03,http://landslides.nasa.gov,COOLR,0.98030597,Cooperative Open Online Landslide Repository,0.584065162,COOLR,0.98030597,1
24273012,2014-02-01,http://lbbc.inca.gov.br/spliceprot,SpliceProt,0.991778851,,0,SpliceProt,0.991778851,1
30380106,2019-01-01,http://lbgi.fr/orthoinspectorv3,OrthoInspector,0.992683411,,0,OrthoInspector,0.992683411,1
36757087,2023-03-01,http://lcbb.swjtu.edu.cn/eccDNAatlas,eccDNA Atlas,0.95166818300883,,0,eccDNA Atlas,0.951668183,1
35694152,2021-04-14,http://lcbb.swjtu.edu.cn/EnhFFL,EnhFFL,0.994996548,,0,EnhFFL,0.994996548,1
"34037703, 34113986",2021-05-26,http://lcbb.swjtu.edu.cn/tfcancer,TFcancer,0.99685061,,0,TFcancer,0.99685061,2
26697753,2015-12-15,http://lcgbase.big.ac.cn/DLGP,DLGP,0.996312201,,0,DLGP,0.996312201,1
22267903,2011-12-13,http://lcgbase.big.ac.cn/LCGbase,LCGbase,0.97235316,,0,LCGbase,0.97235316,1
25378306,2014-11-05,http://lcgbase.big.ac.cn/plastid-LCGbase,Plastid-LCGbase,0.993730698,,0,Plastid-LCGbase,0.993730698,1
31652812,2019-10-23,http://leb.snu.ac.kr/mmdb,MMDB,0.96417357,Murine Microbiome Database,0.973936637,Murine Microbiome Database,0.973936637,1
30733462,2019-02-07,http://lee.kias.re.kr,PFDB,0.996777177,protein folding kinetics database,0.818020368,PFDB,0.996777177,1
29899596,2018-01-06,http://lege.ciimar.up.pt,LEGE,0.943019152,,0,LEGE,0.943019152,1
28440791,2017-04-25,http://lege.ciimar.up.pt/cyanotype,CyanoType,0.9971928,,0,CyanoType,0.9971928,1
26546515,2015-11-05,"http://legumeinfo.org, http://legumefederation.org",LIS,0.903893352,Legume Information System,0.759577766,LIS,0.903893352,1
37935582,2023-10-01,http://leishmaniadb.ttk.hu,LeishMANIAdb,0.982701182365418,,0,LeishMANIAdb,0.982701182,1
23299413,2013-01-07,http://lemur.amu.edu.pl/share/ERISdb,ERISdb,0.825776637,,0,ERISdb,0.825776637,1
29905762,2018-01-01,http://leptonet.org.in,LeptoDB,0.995939851,,0,LeptoDB,0.995939851,1
26800248,2016-01-22,http://lfz.corefacility.ca/sistr-app,SISTR,0.992295837,Salmonella In Silico Typing Resource,0.952685045,SISTR,0.992295837,1
26062809,2015-06-11,http://lgcm.icb.ufmg.br/cmregnet,CMRegNet,0.995652676,,0,CMRegNet,0.995652676,1
22363733,2012-02-20,http://libaio.biol.mcgill.ca/prion,PrionHome,0.987491906,,0,PrionHome,0.987491906,1
"30020414, 22859501",2019-02-01,http://life.bsc.es/pid/skempi2,SKEMPI,0.998165965,,0,SKEMPI,0.998165965,2
22096234,2011-11-16,http://lifecenter.sgst.cn/dbdepc/index.do,dbDEPC,0.980938792,,0,dbDEPC,0.980938792,1
26940364,2016-03-02,http://lifecenter.sgst.cn/dbphcc/Conclusions,dbPHCC,0.919840753,,0,dbPHCC,0.919840753,1
22369658,2011-11-30,http://lifecenter.sgst.cn/detoxiprot,DetoxiProt,0.993119836,,0,DetoxiProt,0.993119836,1
24705204,2014-04-03,http://lifecenter.sgst.cn/SysPTM,SysPTM,0.994190574,,0,SysPTM,0.994190574,1
22807998,2012-07-13,http://lifecenter.sgst.cn/SyStemCell,SyStemCell,0.995095372,,0,SyStemCell,0.995095372,1
30266410,2018-08-01,http://lifeome.net/database/hccdb,HCCDB,0.998168528,Carcinoma,0.526366234,HCCDB,0.998168528,1
27493549,2013-08-07,http://ligandbox.protein.osaka-u.ac.jp/ligandbox,LigandBox,0.997803092,,0,LigandBox,0.997803092,1
26989151,2016-03-17,http://lightning.med.monash.edu/kinetochoreDB2,KinetochoreDB,0.998664141,,0,KinetochoreDB,0.998664141,1
23162083,2012-11-18,http://lilab.ecust.edu.cn/ptid,PTID,0.993905127,Pesticide-Target interaction database,0.957429435,PTID,0.993905127,1
32122231,2020-03-26,http://lilab2.sysu.edu.cn/ncrpheno,ncRPheno,0.996450782,Online Mendelian Inheritance in Man,0.861822203,ncRPheno,0.996450782,1
33709443,2021-03-11,http://limonada.univ-reims.fr,LIMONADA,0.994873464,,0,LIMONADA,0.994873464,1
33539888,2021-02-02,http://lin-group.cn/database/ppd,PPD,0.750178277,Prokaryotic Promoter Database,0.956242067,Prokaryotic Promoter Database,0.956242067,1
28784999,2017-08-07,http://lin.uestc.edu.cn/AODdatabase/index.aspx,AOD,0.994940579,Antioxidant Database,0.930749983,AOD,0.994940579,1
28171531,2017-02-01,http://lin.uestc.edu.cn/database/pro54db,Pro54DB,0.984204948,,0,Pro54DB,0.984204948,1
31701147,2020-01-01,http://lincsportal.ccs.miami.edu/signatures,LINCS,0.992289344,of Integrated Network-Based Cellular Signatures,0.737134829,LINCS,0.992289344,1
34378177,2021-08-10,http://linguapix.uni-mannheim.de,LinguaPix,0.955935061,,0,LinguaPix,0.955935061,1
27794552,2016-10-28,http://linkprot.cent.uw.edu.pl,LinkProt,0.987855673,,0,LinkProt,0.987855673,1
"30329070, 25392410",2019-01-01,"http://lipid-raft-database.di.uq.edu.au/, http://raftprot.org",RaftProt,0.996259689,mammalian lipid raft proteome database,0.892292529,RaftProt,0.996259689,2
37589022,2023-05-16,http://lipid.cloudna.cn/home,DBLiPro,0.997777044773102,,0,DBLiPro,0.997777045,1
29648583,2018-09-01,http://lipidpedia.cmdm.tw,LipidPedia,0.990220785,,0,LipidPedia,0.990220785,1
37530436,2023-08-02,http://lircentral.eu,LIRcentral,0.995626866817474,,0,LIRcentral,0.995626867,1
"30668832, 26553799",2019-03-01,http://lisanwanglab.org/DASHRv2,DASHR,0.997241557,Database of small human noncoding RNAs,0.921087686,DASHR,0.997241557,2
26444974,2015-10-06,http://listeria.um.edu.my,ListeriaBase,0.993109643,,0,ListeriaBase,0.993109643,1
29548284,2018-03-16,http://liulab.csrc.ac.cn/idpm,IDPM,0.976840337,ion distribution in protein molecules,0.878570855,IDPM,0.976840337,1
37311149,2023-06-01,http://liuxslab.com/Neodb,Neodb,0.997734308242798,,0,Neodb,0.997734308,1
33877974,2021-05-25,http://live.ece.utexas.edu/research/LIVE_NFLX_II/live_nflx_plus.html,LIVE-NFLX-II,0.79076913,,0,LIVE-NFLX-II,0.79076913,1
23601370,2013-04-21,http://liveratlas.hupo.org.cn,LiverAtlas,0.997491121,,0,LiverAtlas,0.997491121,1
22369201,2011-11-30,http://liverome.kobic.re.kr,Liverome,0.81696564,,0,Liverome,0.81696564,1
29029599,2017-10-13,http://liverwiki.hupo.org.cn,LiverWiki,0.995711923,,0,LiverWiki,0.995711923,1
23452239,2013-03-04,http://ljgea.noble.org,LjGEA,0.995089054,Lotus japonicus Gene Expression Atlas,0.94991678,LjGEA,0.995089054,1
31691822,2020-01-01,http://llps.biocuckoo.cn,DrLLPS,0.997929573,,0,DrLLPS,0.997929573,1
33252190,2020-11-30,http://lmc.uab.es/grindb,GRINdb,0.997000337,RIN database,0.806897382,GRINdb,0.997000337,1
33655207,2021-02-23,http://lmc.uab.es/tmsnp,TMSNP,0.996496975,,0,TMSNP,0.996496975,1
36200469,2022-12-01,http://lmicresearch.org,Virtual Library,0.533037702242533,,0,Virtual Library,0.533037702,1
"33306787, 23521697",2021-08-01,http://lmmd.ecust.edu.cn/metaadedb,MetaADEDB,0.991302609,,0,MetaADEDB,0.991302609,2
33643383,2021-02-12,http://lms.snu.edu.in/APRegNet,APRegNet,0.974425733,,0,APRegNet,0.974425733,1
30053238,2018-01-01,http://lms.snu.edu.in/mutTCPDB/index.php,mutTCPdb,0.996738315,,0,mutTCPdb,0.996738315,1
35181599,2022-02-18,http://lms.snu.edu.in/pSATdb,pSATdb,0.996476412,polymorphic microSATellites database,0.949501442909241,pSATdb,0.9964764118,1
30893420,2019-01-01,http://lmse.github.io/aybrah,AYbRAH,0.996119797,Analyzing Yeasts by Reconstructing Ancestry of Homologs,0.874202971,AYbRAH,0.996119797,1
36222201,2022-10-01,http://lmse.utoronto.ca/kinmod/KINMOD.sql.gz,KinMod,0.966191649436951,,0,KinMod,0.966191649,1
30276831,2018-10-02,http://lnc.rnanet.org,lncRNAnet,0.986113548,,0,lncRNAnet,0.986113548,1
26787663,2016-01-18,http://lncanet.bioinfo-minzhao.org/Contact,LnCaNet,0.995760918,,0,LnCaNet,0.995760918,1
29961817,2018-01-01,http://lnccerbase.it1004.com,LncCeRBase,0.998007238,,0,LncCeRBase,0.998007238,1
34464437,2021-08-01,http://lncexplore.bmi.nycu.edu.tw,lncExplore,0.996928811,,0,lncExplore,0.996928811,1
"30371849, 23042674, 25378313",2019-01-01,http://lncipedia.org,LNCipedia,0.997421205,,0,LNCipedia,0.997421205,3
32766766,2021-05-01,http://lncR2metasta.wchoda.com,lncR2metasta,0.978646653,,0,lncR2metasta,0.978646653,1
32820322,2021-05-01,http://lncrna2as.cd120.com,LncAS2Cancer,0.992546678,,0,LncAS2Cancer,0.992546678,1
25332394,2014-10-20,http://lncrnadb.org,lncRNAdb,0.996756196,,0,lncRNAdb,0.996756196,1
24525374,2014-01-23,http://lncRNAMap.mbc.nctu.edu.tw,lncRNAMap,0.98099345,,0,lncRNAMap,0.98099345,1
33685383,2021-03-18,http://lncrnapipe.cimap.res.in,MAPslnc,0.99292849,,0,MAPslnc,0.99292849,1
24813212,2014-05-09,http://lncrnator.ewha.ac.kr,lncRNAtor,0.842248619,,0,lncRNAtor,0.842248619,1
33166383,2021-01-01,http://loschmidt.chemi.muni.cz/fireprotdb,FireProtDB,0.994380713,,0,FireProtDB,0.994380713,1
25819075,2015-03-27,http://lotus-db.wbgcas.cn,LOTUS-DB,0.744012758,,0,LOTUS-DB,0.744012758,1
28008948,2016-12-23,http://lotus.au.dk,Lotus Base,0.940765053,,0,Lotus Base,0.940765053,1
29315358,2018-01-01,"http://lpa.saogabriel.unipampa.edu.br, http://lpa.saogabriel.unipampa.edu.br:8080/httdatabase",HTT-DB,0.735216126,Horizontal Transposon Transfer DataBase,0.841958195,Horizontal Transposon Transfer DataBase,0.841958195,1
25940562,2015-05-04,http://lpa.saogabriel.unipampa.edu.br:8080/httdatabase,HTT-DB,0.982042775,,0,HTT-DB,0.982042775,1
26074488,2015-06-15,http://lsp.nwsuaf.edu.cn/CancerHSP.php,CancerHSP,0.992445946,anticancer herbs database of,0.878181517,CancerHSP,0.992445946,1
30239819,2019-01-01,http://lulab.life.tsinghua.edu.cn/postar,POSTAR2,0.963751674,,0,POSTAR2,0.963751674,1
32499815,2020-05-15,http://luluseqdb.umk.pl/basic/web/index.php,LuluDB,0.996738493,,0,LuluDB,0.996738493,1
"26590263, 24270788",2015-11-20,http://lynx.ci.uchicago.edu,Lynx,0.996176362,,0,Lynx,0.996176362,2
23584836,2013-04-12,http://lysosome.unipg.it,hLGDB,0.994743705,Human Lysosome Gene Database,0.979168455,hLGDB,0.994743705,1
35303059,2022-03-01,http://m3cs.shinyapps.io/M3Cs,M3Cs,0.951334714889526,MicroRNA childhood Cancer Catalog,0.965200293064118,MicroRNA childhood Cancer Catalog,0.965200293,1
32392583,2021-05-01,http://m6a2target.canceromics.org,M6A2Target,0.923408449,WER target gene database,0.948100317,WER target gene database,0.948100317,1
33906563,2021-04-27,http://m6add.edbc.org,M6ADD,0.994489074,m6A-diseases database,0.816149268,M6ADD,0.994489074,1
29036329,2018-01-01,http://m6avar.renlab.org,m6AVar,0.985386446,,0,m6AVar,0.985386446,1
33787872,2021-03-01,http://maayanlab.cloud/drugmonizome,Drugmonizome,0.990401685,,0,Drugmonizome,0.990401685,1
36869839,2023-03-01,http://maayanlab.cloud/lncHUB2,lncHUB2,0.997985303,,0,lncHUB2,0.9979853034,1
37953774,2023-11-08,http://maayanlab.github.io/dex-benchmark,Dex-Benchmark,0.993358504772186,Dexamethasone Benchmark,0.97206471647535,Dex-Benchmark,0.993358505,1
23658631,2013-04-29,http://mabscessus.um.edu.my,MabsBase,0.996929765,,0,MabsBase,0.996929765,1
36388568,2022-10-27,http://macadamiaggd.net,MacadamiaGGD,0.984882891178131,Macadamia germplasm and genomic database,0.928516063,MacadamiaGGD,0.984882891,1
25536965,2014-12-22,http://mace.sookmyung.ac.kr,MACE,0.964918494,,0,MACE,0.964918494,1
31353404,2019-01-01,http://madb.ethz.ch,MAdb,0.965469927,Mammalian Annotation Database tool,0.926022192,MAdb,0.965469927,1
26503248,2015-10-25,http://mae.hms.harvard.edu,dbMAE,0.997952342,database of autosomal monoallelic expression,0.85295561,dbMAE,0.997952342,1
31665439,2020-01-01,http://magen.whu.edu.cn,MaGenDB,0.993712246,,0,MaGenDB,0.993712246,1
34415996,2021-08-01,http://mahshaaban.shinyapps.io/LINPSAPP,LINPS,0.818079352,,0,LINPS,0.818079352,1
22715304,2012-05-31,http://mail.nbfgr.res.in/fbis,FBIS,0.808700919,Barcode,0.65479672,FBIS,0.808700919,1
26980518,2016-03-15,http://mail.nbfgr.res.in/Fish_Karyome,Fish Karyome,0.700258017,,0,Fish Karyome,0.700258017,1
30611878,2019-01-03,http://mail.nbfgr.res.in/FisOmics,FisOmics,0.993046761,,0,FisOmics,0.993046761,1
26317619,2015-08-28,http://mail.nbfgr.res.in/fmir,FMiR,0.989025816,Mitogenome Resource,0.922336429,FMiR,0.989025816,1
25432973,2014-11-27,http://maize.jcvi.org/cellgenomics,MCG,0.953158339,Maize Cell Genomics,0.678850925,MCG,0.953158339,1
33193550,2020-10-22,http://maizemine.maizegdb.org,MaizeMine,0.995152235,Maize Genetics and Genome Database,0.688180787,MaizeMine,0.995152235,1
26590254,2015-11-20,http://mammoth.bcm.tmc.edu/uet,UET,0.958269477,,0,UET,0.958269477,1
31844835,2019-12-04,"http://mandadilab.webfactional.com/home/, http://mandadilab.webfactional.com/home/dload",GenFam,0.990917087,,0,GenFam,0.990917087,1
31648227,2019-10-24,http://manet.illinois.edu,MANET,0.982270757,metabolic Molecular Ancestry Networks,0.82753098,MANET,0.982270757,1
27924046,2016-10-24,http://manteia.igbmc.fr,Manteia,0.997795522,,0,Manteia,0.997795522,1
24558125,2014-02-20,http://mantra.tigem.it,MANTRA,0.991984367,,0,MANTRA,0.991984367,1
36932341,2023-03-17,http://mare-mage.weebly.com,Mare-MAGE,0.801697462797165,,0,Mare-MAGE,0.801697463,1
24125644,2013-10-01,http://marinegenomics.oist.jp,MarinegenomicsDB,0.994072795,,0,MarinegenomicsDB,0.994072795,1
25320561,2014-09-01,http://marker.kazusa.or.jp,DataBase,0.645969987,Kazusa Marker DataBase,0.685222085,Kazusa Marker DataBase,0.685222085,1
33245771,2021-01-01,http://markerdb.ca,MarkerDB,0.996113002,,0,MarkerDB,0.996113002,1
24330312,2013-12-12,http://marmal-aid.org,Marmal-aid,0.976534307,,0,Marmal-aid,0.976534307,1
30985146,2018-10-15,http://massive.ucsd.edu/ProteoSAFe/protein_explorer_splash.jsp,ProteinExplorer,0.992175162,,0,ProteinExplorer,0.992175162,1
36480578,2022-12-08,http://materialsdb.cn/2dsdb/index.html,2DSdb,0.995554725329081,semiconductor database,0.909201383590698,2DSdb,0.995554725,1
25378329,2014-11-06,http://matrixdb.ibcp.fr,MatrixDB,0.997984529,the extracellular matrix interaction database,0.829914348,MatrixDB,0.997984529,1
"23118485, 25398900, 30462302",2019-01-01,http://mbgd.genome.ad.jp,MBGD,0.990653872,microbial genome database for comparative analysis,0.900049647,MBGD,0.990653872,3
21707958,2011-06-28,http://mbio-serv2.mbioekol.lu.se/Littorina,LSD,0.87695243,Littorina sequence database,0.878103534,Littorina sequence database,0.878103534,1
34718713,2022-01-01,http://mbodymap.microbiome.cloud,mBodyMap,0.99800580739975,,0,mBodyMap,0.998005807,1
28490127,2017-04-12,http://mbpdb.nws.oregonstate.edu,,0,Milk bioactive peptide database,0.679362587,Milk bioactive peptide database,0.679362587,1
37925500,2023-11-04,http://mcf.lifesynther.com,MCF2Chem,0.997077569365501,,0,MCF2Chem,0.997077569,1
27153728,2016-03-02,http://mcg.ustc.edu.cn/bsc/isomir/Contacts,IsomiR Bank,0.97647199,,0,IsomiR Bank,0.97647199,1
34485275,2021-08-13,http://mcg.ustc.edu.cn/bsc/meiosis/index.html,MeiosisOnline,0.993370068,,0,MeiosisOnline,0.993370068,1
34954426,2021-12-23,http://mcg.ustc.edu.cn/bsc/spermgenes2.0/index.html,FertilityOnline,0.993602693,,0,FertilityOnline,0.993602693,1
23193286,2012-11-28,http://mcg.ustc.edu.cn/sdap1/spermgenes,SpermatogenesisOnline,0.914023519,,0,SpermatogenesisOnline,0.914023519,1
33780471,2021-03-29,http://mcpdb.mbi.ucla.edu,MCPdb,0.99681139,The bacterial microcompartment database,0.613576069,MCPdb,0.99681139,1
29077896,2018-01-01,"http://mcube.nju.edu.cn/jwang/lab/soft/mirtrans/, http://120.27.239.192/mirtrans",mirTrans,0.996958256,,0,mirTrans,0.996958256,1
23071556,2012-10-05,http://mdd.psych.ac.cn,MK4MDD,0.993700966,evel Knowledge base for MDD,0.929511756,MK4MDD,0.993700966,1
"31665428, 31707700",2020-01-01,http://mdl.shsmu.edu.cn/ASD,ASD,0.992668907,The Allosteric Database,0.877874815,ASD,0.992668907,2
22761927,2012-06-25,http://mdl.shsmu.edu.cn/HEMD,HEMD,0.996305764,human epigenetic enzyme and modulator database,0.944263808,HEMD,0.996305764,1
32941628,2021-01-01,http://mdl.shsmu.edu.cn/IDDB,IDDB,0.976911902,infertility disease database,0.88215218,IDDB,0.976911902,1
26513174,2015-11-01,http://mdp.unimore.it,MDP,0.993027329,and Drugs Portal,0.741629084,MDP,0.993027329,1
31240103,2019-06-15,http://mdr.xieslab.org,MDR,0.993409554,,0,MDR,0.993409554,1
25881271,2015-03-17,http://me.lzu.edu.cn/stpd,STPD,0.778577745,Salinity Tolerant Poplar Database,0.957052559,Salinity Tolerant Poplar Database,0.957052559,1
26078228,2015-06-16,http://me.lzu.edu.cn/woodformation,WFRGdb,0.997528315,Wood-Formation Related Genes database,0.967793643,WFRGdb,0.997528315,1
23134687,2012-11-07,http://me.lzu.edu.cn/yak,YGD,0.857634743,Yak Genome Database,0.853846967,YGD,0.857634743,1
30674925,2019-01-23,http://med.unr.edu/physio/transcriptome,SMTB,0.983972132,Smooth Muscle Transcriptome Browser,0.98817302,Smooth Muscle Transcriptome Browser,0.98817302,1
36243971,2023-01-01,http://medba.ddtmlab.org,MeDBA,0.993498146533966,Metalloenzyme Data,0.615156292915344,MeDBA,0.993498147,1
25098325,2014-08-06,http://mediadb.systemsbiology.net,MediaDB,0.991332531,,0,MediaDB,0.991332531,1
34245304,2021-11-01,http://medicago.toulouse.inrae.fr/MtExpress,MtExpress,0.993226945,,0,MtExpress,0.993226945,1
21695066,2011-05-09,"http://medicalgenome.kribb.re.kr/GENT/, http://genome.kobic.re.kr/GENT",GENT,0.995685935,Gene Expression database of Normal and Tumor tissues,0.976307766,GENT,0.995685935,1
22345621,2012-02-17,http://medicalgenomics.org/rna_seq_atlas,RNA-Seq Atlas,0.958900797,,0,RNA-Seq Atlas,0.958900797,1
28083826,2017-06-01,http://medisp.bme.teiath.gr/hicl,HICL,0.993846953,,0,HICL,0.993846953,1
29145608,2018-01-01,http://medreader.org,MeDReaders,0.957522929,,0,MeDReaders,0.957522929,1
"27899569, 31722416",2020-01-01,http://megares.meglab.org,MEGARes,0.933923781,,0,MEGARes,0.933923781,2
25566299,2014-12-16,http://meiosis.ibcas.ac.cn,MeioBase,0.997380674,,0,MeioBase,0.997380674,1
31504189,2020-02-01,http://melad.ddtmlab.org,MeLAD,0.996227562,Metalloenzyme-Ligand Association Database,0.90846928,MeLAD,0.996227562,1
29795526,2018-05-24,http://melonomics.net,Melonomics,0.821713448,,0,Melonomics,0.821713448,1
"35481632, 27510400",2022-05-01,http://membranome.org,Membranome,0.99290514,,0,Membranome,0.99290514,2
33119751,2021-01-01,http://memmorf.hegelab.org,MemMoRF,0.971484363,,0,MemMoRF,0.971484363,1
30418645,2019-01-01,http://memprotmd.bioch.ox.ac.uk,MemProtMD,0.975355506,,0,MemProtMD,0.975355506,1
31157825,2020-07-01,http://menda.cqmu.edu.cn:8080/index.php,MENDA,0.996490777,,0,MENDA,0.996490777,1
26450962,2015-10-07,http://mepd.cos.uni-heidelberg.de,MEPD,0.996673008,Medaka Expression Pattern Database,0.981669056,MEPD,0.996673008,1
31231773,2019-01-01,http://mepmirdb.cn/mepmirdb/index.html,MepmiRDB,0.99640429,medicinal plant microRNA database,0.712243244,MepmiRDB,0.99640429,1
28588237,2017-06-06,http://mesh.tcm.microbioinformatics.org,TCM-Mesh,0.989953801,,0,TCM-Mesh,0.989953801,1
31836897,2019-01-01,http://mesophotic.org,mesophotic.org,0.972254475,,0,mesophotic.org,0.972254475,1
28875065,2017-08-28,"http://metabiosys.iiserb.ac.in/biofueldb, http://metagenomics.iiserb.ac.in/biofueldb",BioFuelDB,0.865778863,,0,BioFuelDB,0.865778863,1
34918130,2022-03-01,http://metabobank.riken.jp/pmm/db/plantMetabolomics,RIKEN PMM,0.912697517871857,RIKEN Plant Metabolome MetaDatabase,0.881834341420068,RIKEN PMM,0.912697518,1
36169223,2023-01-01,http://metabolicatlas.org/gotenzymes,GotEnzymes,0.997636377811432,,0,GotEnzymes,0.997636378,1
33969254,2021-04-29,http://metabolites.in/tomato-fruits,TOMATOMET,0.975067317,,0,TOMATOMET,0.975067317,1
23991755,2013-09-12,http://metabolomics.pharm.uconn.edu/iimdb,IIMDB,0.996076167,In Vivo/In Silico Metabolites Database,0.911021487,IIMDB,0.996076167,1
25905099,2015-04-07,http://metabolonote.kazusa.or.jp,Metabolonote,0.994843602,Metabolome,0.64512068,Metabolonote,0.994843602,1
22086948,2011-11-15,http://metacrop.ipk-gatersleben.de,MetaCrop,0.99725759,,0,MetaCrop,0.99725759,1
"29059334, 22102576",2018-01-01,"http://MetaCyc.org, http://BioCyc.org",MetaCyc,0.994340897,,0,MetaCyc,0.994340897,2
26656948,2015-12-09,http://metagenomics.anl.gov,MG-RAST,0.996288791,,0,MG-RAST,0.996288791,1
"23155064, 29077942",2018-01-01,http://metalweb.cerm.unifi.it,MetalPDB,0.997881174,,0,MetalPDB,0.997881174,2
34156446,2021-06-01,http://metamorf.hb.univ-amu.fr,MetamORF,0.997968137,,0,MetamORF,0.997968137,1
29624889,2018-06-01,http://metanogen.biotech.uni.wroc.pl,PhyMet2,0.994540513,,0,PhyMet2,0.994540513,1
25288655,2014-10-06,http://metaprox.uwaterloo.ca,MetaProx,0.996964276,,0,MetaProx,0.996964276,1
24203705,2013-11-06,http://metaref.org,MetaRef,0.996002674,,0,MetaRef,0.996002674,1
31197322,2019-11-01,http://metosite.uma.es,MetOSite,0.994946599,,0,MetOSite,0.994946599,1
23019219,2012-09-27,http://metscout.mpg.de,METscout,0.998384833,,0,METscout,0.998384833,1
32766702,2020-09-01,http://mfga.uni-muenster.de,MFGA,0.8441058,Male Fertility Gene Atlas,0.886184371,Male Fertility Gene Atlas,0.886184371,1
29036655,2017-11-01,http://mfib.enzim.ttk.mta.hu,MFIB,0.981060028,Mutual Folding Induced by,0.731679062,MFIB,0.981060028,1
26173767,2015-07-30,http://mfmd.pasteur.ma,MFMD,0.991956189,Mediterranean Founder Mutation Database,0.945347416,MFMD,0.991956189,1
30841849,2019-03-06,http://mgap.ohsu.edu,mGAP,0.988449275,macaque Genotype And Phenotype,0.870370652,mGAP,0.988449275,1
33219670,2021-01-01,http://mgbase.qnlm.ac,MolluscDB,0.998527646,,0,MolluscDB,0.998527646,1
23860041,2013-07-17,http://mgdd.pasteur.ma,MGDD,0.994052202,Moroccan Genetic Disease Database,0.972358629,MGDD,0.994052202,1
26896848,2016-02-20,http://mgfd.ahau.edu.cn,MGFD,0.702373147,the maize gene families database,0.861386001,the maize gene families database,0.861386001,1
23219992,2012-12-07,http://mgrc.kribb.re.kr:8080/MENT,MENT,0.987894893,Methylation and Expression database of,0.812570736,MENT,0.987894893,1
24912499,2014-06-09,http://mgrc.kribb.re.kr/regnet,REGNET,0.995660305,,0,REGNET,0.995660305,1
36367311,2022-11-01,http://mgtdb.unsw.edu.au,MGTdb,0.992011309,,0,MGTdb,0.9920113087,1
36318236,2023-01-01,http://mhcmotifatlas.org,MHC Motif,0.689360126852989,MHC Motif Atlas,0.508573710918427,MHC Motif,0.689360127,1
35664224,2022-05-17,http://miaome.idrblab.net/ttd,MIAOME,0.904732584953308,uman Microbiome Affect The Host Epigenome,0.908572059869766,uman Microbiome Affect The Host Epigenome,0.90857206,1
"36399496, 31612915",2023-01-01,http://mibig.secondarymetabolites.org,MIBiG,0.996939003,Minimum Information about a Biosynthetic Gene Cluster,0.971989518,MIBiG,0.996939003,2
38867901,2022-08-17,http://mibpop.genome-mining.cn,mibPOPdb,0.996619204680125,Microbial Biodegradation of Persistent Organic Pollutants Database,0.965734165448409,mibPOPdb,0.996619205,1
26286928,2015-08-18,http://micrhode.sb-roscoff.fr,MicRhoDE,0.990796208,,0,MicRhoDE,0.990796208,1
29967752,2018-06-26,http://microbiology.se/software/metaxa2,Metaxa2,0.596945107,,0,Metaxa2,0.596945107,1
21544197,2011-04-22,http://microbiome.osu.edu,CORE,0.780686021,,0,CORE,0.780686021,1
25392421,2014-11-11,http://microkit.biocuckoo.org,MiCroKiTS,0.991478801,,0,MiCroKiTS,0.991478801,1
23044546,2012-10-07,http://microrna.osumc.edu/mireditar,miR-EdiTar,0.902254691,,0,miR-EdiTar,0.902254691,1
34363073,2021-08-01,http://mik.bicnirrh.res.in,MIK,0.993417561,Male Infertility Knowledgebase,0.925598693,MIK,0.993417561,1
37530223,2023-08-02,http://milletdb.novogene.com,Milletdb,0.996221780776978,,0,Milletdb,0.996221781,1
32392296,2020-07-01,http://milton.cshl.edu/CoCoCoNet,CoCoCoNet,0.998220623,,0,CoCoCoNet,0.998220623,1
36215042,2023-01-01,http://mimedb.org,MiMeDB,0.997806325554848,Human Microbial Metabolome Database,0.982950908797128,MiMeDB,0.997806326,1
26322134,2015-08-28,http://minedatabase.mcs.anl.gov,MINEs,0.649246573,Metabolic In silico Network Expansions,0.687488483,Metabolic In silico Network Expansions,0.687488483,1
22146221,2011-12-06,"http://minimotifminer.org, http://mnm.engr.uconn.edu",MnM,0.994092762,Minimotif Miner,0.651109982,MnM,0.994092762,1
22096227,2011-11-16,"http://mint.bio.uniroma2.it/mint/, http://mint.bio.uniroma2.it/mint/download.do",MINT,0.995954633,Molecular INTeraction Database,0.968848467,MINT,0.995954633,1
30268942,2018-09-27,http://mipanda.org,MiPanda,0.688638806,,0,MiPanda,0.688638806,1
24165881,2013-10-27,http://mips.gsf.de/simap,SIMAP,0.967703819,Similarity Matrix of Proteins,0.952235826,SIMAP,0.967703819,1
22809392,2012-07-18,http://mips.helmholtz-muenchen.de/cider,CIDeR,0.997793913,,0,CIDeR,0.997793913,1
"36382402, 30357367",2023-01-01,http://mips.helmholtz-muenchen.de/corum,CORUM,0.997224689,of mammalian protein complexes,0.598213032,CORUM,0.997224689,2
