ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,publication_date,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url
28453653,Bologna Annotation Resource,0.698403805,,0,Bologna Annotation Resource,0.698403805,1,2017-07-01,http://bar.biocomp.unibo.it/bar3,302,IT,"(44.4938,11.3387)",http://web.archive.org/web/20240429123050/https://bar.biocomp.unibo.it/bar3/
28641017,NANPDB,0.997249413,NANPDB,0.997249413,Northern African Natural Products Database,0.983017099,1,2017-06-22,http://african-compounds.org/nanpdb,301,DE,"(47.9959,7.8522)",no_wayback
28651001,PpTFDB,0.990379,PpTFDB,0.990379,Pigeonpea Transcription Factors Database,0.94807246,1,2017-06-26,http://14.139.229.199/PpTFDB/Home.aspx,"HTTPConnectionPool(host='14.139.229.199', port=80): Pool is closed.",,,no_wayback
28962356,CPCat,0.98875711,CPCat,0.98875711,Chemical/Product Categories Database,0.958640075,1,2015-01-02,http://actor.epa.gov/cpcat,"HTTPConnectionPool(host='actor.epa.gov', port=80): Pool is closed.",,,http://web.archive.org/web/20210323183712/https://actor.epa.gov/cpcat/
28964253,RiceMetaSys,0.956623197,RiceMetaSys,0.956623197,,0,1,2017-09-30,http://14.139.229.201,200,IN,"(28.6519,77.2315)",no_wayback
29040693,AmyPro,0.99600482,AmyPro,0.99600482,,0,1,2018-01-01,http://amypro.net,405,,,http://web.archive.org/web/20240522075632/http://amypro.net/
29059333,AraGWAS,0.865443408,AraGWAS,0.865443408,,0,1,2018-01-01,http://aragwas.1001genomes.org,302,AT,"(48.2085,16.3721)",http://web.archive.org/web/20240507045808/https://aragwas.1001genomes.org/
29069336,ArachnoServer,0.996285319,ArachnoServer,0.996285319,,0,1,2018-03-01,http://arachnoserver.org,301,US,"(37.7621,-122.3971)",http://web.archive.org/web/20210927035730/http://www.arachnoserver.org/
"29069475, 23161672",APPRIS,0.998272896,APPRIS,0.998272896,of,0.716509938,2,2018-01-01,http://appris-tools.org,405,,,http://web.archive.org/web/20210522003506/https://appris-tools.org/
29186576,AutDB,0.997044206,AutDB,0.997044206,,0,1,2018-01-01,http://autism.mindspec.org/autdb/Welcome.do,"HTTPConnectionPool(host='autism.mindspec.org', port=80): Pool is closed.",,,no_wayback
29194536,circlncRNAnet,0.996753991,circlncRNAnet,0.996753991,,0,1,2018-01-01,http://app.cgu.edu.tw/circlnc,"HTTPConnectionPool(host='app.cgu.edu.tw', port=80): Max retries exceeded with url: /circlnc (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f5f8d90>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,no_wayback
29198880,AureoWiki,0.996498525,AureoWiki,0.996498525,,0,1,2017-11-24,http://aureowiki.med.uni-greifswald.de,301,DE,"(54.0931,13.3879)",no_wayback
29485625,Datasets2Tools,0.979977262,Datasets2Tools,0.979977262,,0,1,2018-02-27,http://amp.pharm.mssm.edu/datasets2tools,307,US,"(39.0437,-77.4875)",http://web.archive.org/web/20200803145203/http://amp.pharm.mssm.edu/datasets2tools/
29897484,ILDgenDB,0.996150136,ILDgenDB,0.996150136,,0,1,2018-01-01,http://14.139.240.55/ildgendb/index.php,404,,,http://web.archive.org/web/20171030134807/http://14.139.240.55/ildgendb/index.php
29987736,AT_CHLORO,0.995981574,AT_CHLORO,0.995981574,,0,1,2018-01-01,http://at-chloro.prabi.fr/at_chloro,"HTTPConnectionPool(host='at-chloro.prabi.fr', port=80): Pool is closed.",,,http://web.archive.org/web/20211017210825/http://at-chloro.prabi.fr/at_chloro/
29992323,CeleryDB,0.992402375,CeleryDB,0.992402375,,0,1,2018-01-01,http://apiaceae.njau.edu.cn/celerydb,"HTTPConnectionPool(host='apiaceae.njau.edu.cn', port=80): Max retries exceeded with url: /celerydb (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7bb29f5f1eb0>, 'Connection to apiaceae.njau.edu.cn timed out. (connect timeout=5)'))",,,http://web.archive.org/web/20210418195406/http://apiaceae.njau.edu.cn/celerydb
30239683,ATD,0.981130342,ATD,0.981130342,Autophagy To Disease,0.913275957,1,2018-01-01,http://auto2disease.nwsuaflmz.com,406,,,http://web.archive.org/web/20240602140053/https://auto2disease.nwsuaflmz.com/
30247677,AmtDB,0.998366475,AmtDB,0.998366475,,0,1,2019-01-01,http://amtdb.org,301,CZ,"(49.8347,18.2820)",http://web.archive.org/web/20240711074251/https://amtdb.org/
30272193,BACTOME,0.997656286,BACTOME,0.997656286,,0,1,2019-01-01,http://bactome.helmholtz-hzi.de,"HTTPConnectionPool(host='bactome.helmholtz-hzi.de', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7bb29f5863a0>, 'Connection to bactome.helmholtz-hzi.de timed out. (connect timeout=5)'))",,,no_wayback
30304689,10KIP,0.928437392,10KIP,0.928437392,"10,000 Immunomes Project",0.844234129,1,2018-10-01,http://10kimmunomes.org,302,US,"(33.7490,-84.3880)",no_wayback
30357390,ALEdb,0.993111849,ALEdb,0.993111849,,0,1,2019-01-01,http://aledb.org,301,IE,"(53.3331,-6.2489)",http://web.archive.org/web/20240605203512/https://aledb.org/
30365033,AlloMAPS,0.996572554,AlloMAPS,0.996572554,,0,1,2019-01-01,http://allomaps.bii.a-star.edu.sg,302,SG,"(1.2897,103.8501)",no_wayback
30371900,Ancestral Genomes,0.586193487,Ancestral Genomes,0.586193487,,0,1,2019-01-01,http://ancestralgenomes.org,301,US,"(39.0437,-77.4875)",no_wayback
"30380072, 25399422",LncRNA2Target,0.983380377,LncRNA2Target,0.983380377,,0,2,2019-01-01,http://123.59.132.21/lncrna2target,"HTTPConnectionPool(host='123.59.132.21', port=80): Max retries exceeded with url: /lncrna2target (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7bb29f5d16d0>, 'Connection to 123.59.132.21 timed out. (connect timeout=5)'))",,,http://web.archive.org/web/20200929034934/http://123.59.132.21/lncrna2target/
30534948,atSNP,0.982023239,atSNP,0.982023239,,0,1,2019-08-01,http://atsnp.biostat.wisc.edu,200,US,"(43.0731,-89.4012)",http://web.archive.org/web/20240707224006/http://atsnp.biostat.wisc.edu/
30715274,APID,0.780257463,APID,0.780257463,,0,1,2019-01-01,http://apid.dep.usal.es,200,ES,"(40.9688,-5.6639)",http://web.archive.org/web/20231223142423/http://apid.dep.usal.es/
30738202,MtBrowse,0.99495405,MtBrowse,0.99495405,,0,1,2019-02-07,http://ab-openlab.csir.res.in/cgi-bin/gb2/gbrowse,"HTTPConnectionPool(host='ab-openlab.csir.res.in', port=80): Pool is closed.",,,no_wayback
31036810,ASNR,0.994962871,ASNR,0.994962871,Animal Social Network Repository,0.941487324,1,2019-04-29,http://bansallab.github.io/asnr,301,US,"(37.7621,-122.3971)",http://web.archive.org/web/20230505023655/https://bansallab.github.io/asnr/
31123286,AICD,0.981977388,AICD,0.981977388,nti-Inflammatory Compounds Database,0.904850148,1,2019-05-23,http://956023.ichengyun.net/AICD/index.php,"HTTPConnectionPool(host='956023.ichengyun.net', port=80): Pool is closed.",,,no_wayback
31347432,ANDB,0.951109529,ANDB,0.951109529,Areca nut database,0.914340153,1,2019-07-26,http://arecanut.icmr.org.in,"HTTPConnectionPool(host='arecanut.icmr.org.in', port=80): Pool is closed.",,,no_wayback
31592084,GCGVD,0.976200461,GCGVD,0.976200461,The Grass Carp Genomic Visualization Database,0.885653893,1,2019-08-07,http://122.112.216.104,"HTTPConnectionPool(host='122.112.216.104', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7bb29f516460>, 'Connection to 122.112.216.104 timed out. (connect timeout=5)'))",,,no_wayback
31593887,Distances of Amino Acids,0.922101881,,0,Distances of Amino Acids,0.922101881,1,2019-09-28,http://andromeda.matf.bg.ac.rs/aadis_dynamic,404,,,no_wayback
"31642487, 27924043",AraPheno,0.992314994,AraPheno,0.992314994,,0,2,2020-01-01,"http://arapheno.1001genomes.org, http://aragwas.1001genomes.org","302, 302","AT, AT","(48.2085,16.3721), (48.2085,16.3721)","no_wayback, http://web.archive.org/web/20240507045808/https://aragwas.1001genomes.org/"
31978081,AOE,0.969555974,AOE,0.969555974,,0,1,2020-01-24,http://aoe.dbcls.jp,200,US,"(37.3394,-121.8950)",http://web.archive.org/web/20240609110042/http://aoe.dbcls.jp/
32265943,TOAST,0.984416008,TOAST,0.984416008,Test Of Arabidopsis Space Transcriptome,0.949631318,1,2020-03-04,http://astrobiology.botany.wisc.edu/astrobotany-toast,301,US,"(41.2563,-95.9404)",http://web.archive.org/web/20240603184244/https://astrobiology.botany.wisc.edu/astrobotany-toast
32294195,ASFVdb,0.996319771,ASFVdb,0.996319771,African swine fever virus database,0.897414913,1,2020-01-01,http://asfvdb.popgenetics.net,200,CN,"(29.5603,106.5577)",no_wayback
32307725,DE-pattern,0.593041122,DE-pattern,0.593041122,,0,1,2020-04-27,http://2de-pattern.pnpi.nrcki.ru,200,RU,"(59.5764,30.1283)",http://web.archive.org/web/20230507133334/http://2de-pattern.pnpi.nrcki.ru/
32386544,CCFv3,0.989022076,CCFv3,0.989022076,Mouse Brain Common Coordinate Framework,0.890492062,1,2020-05-07,http://atlas.brain-map.org,200,US,"(47.6062,-122.3321)",http://web.archive.org/web/20240704205854/https://atlas.brain-map.org/
32449934,ASAP,0.72770232,ASAP,0.72770232,Automated Single-cell Analysis Portal,0.707243107,1,2020-07-01,http://asap.epfl.ch,301,CH,"(46.5160,6.6328)",http://web.archive.org/web/20240516115744/https://asap.epfl.ch/
32540200,BGVD,0.991665125,BGVD,0.991665125,Bovine Genome Variation Database,0.976398796,1,2020-04-01,http://animal.nwsuaf.edu.cn/BosVar,301,CN,"(34.2129,108.8803)",no_wayback
32584882,Antimicrobial chemotherapeutics database,0.987474948,ACD,0.987468759,Antimicrobial chemotherapeutics database,0.987474948,1,2020-06-25,http://amdr.amu.ac.in/acd,"HTTPConnectionPool(host='amdr.amu.ac.in', port=80): Pool is closed.",,,http://web.archive.org/web/20200823014936/http://amdr.amu.ac.in/acd/
32702093,AciDB,0.99098736,AciDB,0.99098736,,0,1,2020-12-01,"http://AciDB.cl, http://gitlab.com/Hawkline451/acidb","308, 301","US, US","(34.0183,-117.8546), (37.7621,-122.3971)","http://web.archive.org/web/20240617042403/https://acidb.cl/, no_wayback"
32709339,saponin mass spectrometry database,0.897874147,SMSD,0.893061325,saponin mass spectrometry database,0.897874147,1,2020-06-03,"http://47.92.73.208:8082/, http://cpu-smsd.com","200, HTTPConnectionPool(host='cpu-smsd.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f4eb160>: Failed to establish a new connection: [Errno -2] Name or service not known'))",", ",", ","no_wayback, http://web.archive.org/web/20221128235200/http://cpu-smsd.com/"
32964659,EANPDB,0.993993628,EANPDB,0.993993628,Eastern Africa Natural Products Database,0.975782382,1,2020-10-08,http://african-compounds.org,301,DE,"(47.9959,7.8522)",no_wayback
33169878,A.P.E.S,0.811360155,A.P.E.S,0.811360155,,0,1,2020-11-10,http://apeswiki.eva.mpg.de,"HTTPConnectionPool(host='apeswiki.eva.mpg.de', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f5f8c40>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,no_wayback
33176685,AVIMM,0.990362942,AVIMM,0.990362942,Avian Immunome DB,0.966759622,1,2020-11-12,http://avimm.ab.mpg.de,301,DE,"(51.5344,9.9323)",no_wayback
33181826,WGVD,0.993578374,WGVD,0.993578374,Wheat Genome Variation Database,0.973856658,1,2020-01-01,http://animal.nwsuaf.edu.cn/code/index.php/Wheat,301,CN,"(34.2129,108.8803)",http://web.archive.org/web/20230529194232/https://animal.nwsuaf.edu.cn/code/index.php/Wheat/
33231322,SoyTD,0.986389339,SoyTD,0.986389339,Soybean transporter database,0.780514371,1,2020-12-14,http://artemis.cyverse.org/soykb_dev/SoyTD,301,US,"(32.2217,-110.9265)",no_wayback
"33245777, 29106613",3DIV,0.995887399,3DIV,0.995887399,3D-genome Interaction Viewer and database,0.817636555,2,2021-01-01,http://3div.kr,400,,,http://web.archive.org/web/20231129173256/http://3div.kr/
33247932,BarleyVarDB,0.997781932,BarleyVarDB,0.997781932,,0,1,2020-11-01,http://146.118.64.11/BarleyVar,"HTTPConnectionPool(host='146.118.64.11', port=80): Max retries exceeded with url: /BarleyVar (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7bb29f874be0>, 'Connection to 146.118.64.11 timed out. (connect timeout=5)'))",,,no_wayback
"33270889, 25398901",MethHC,0.997448325,MethHC,0.997448325,,0,2,2021-01-01,http://awi.cuhk.edu.cn/,301,CN,"(22.5455,114.0683)",no_wayback
33304468,PDmethDB,0.997210741,PDmethDB,0.997210741,Parkinson's Disease Methylation Database,0.937413712,1,2020-11-20,http://ageing.shinyapps.io/pdmethdb,301,US,"(39.0437,-77.4875)",no_wayback
"33326073, 32406920",AnnoLnc,0.998637438,AnnoLnc,0.998637438,,0,2,2021-01-01,http://annolnc1.gao-lab.org,"HTTPConnectionPool(host='annolnc1.gao-lab.org', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f586280>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,no_wayback
33511767,FAWMine,0.997773767,FAWMine,0.997773767,Fall Armyworm Genome Database,0.988626023,1,2021-01-29,http://159.226.67.243:8080/fawmine,302,,,no_wayback
"33693667, 27114492",UbiNet,0.996777952,UbiNet,0.996777952,,0,2,2021-03-01,http://awi.cuhk.edu.cn,301,CN,"(22.5455,114.0683)",no_wayback
33965348,GGVD,0.992996335,GGVD,0.992996335,goat genome variation database,0.746109948,1,2021-03-01,http://animal.nwsuaf.edu.cn/GoatVar,301,CN,"(34.2129,108.8803)",no_wayback
33996073,antifungal drug interactions database,0.586464763,,0,antifungal drug interactions database,0.586464763,1,2021-01-01,http://antifungalinteractions.org/was,"HTTPConnectionPool(host='antifungalinteractions.org', port=80): Max retries exceeded with url: /was (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7bb29f5f87f0>: Failed to establish a new connection: [Errno -5] No address associated with hostname'))",,,no_wayback
34025933,AddictGene,0.997377753,AddictGene,0.997377753,,0,1,2021-04-19,http://159.226.67.237/sun/addictgedb,301,CN,"(39.9075,116.3972)",no_wayback
34025934,MycoTRAP-DB,0.982121785,MycoTRAP-DB,0.982121785,Mycobacterium tuberculosis Resistance Associated,0.798473769,1,2021-04-19,http://139.59.12.92,"HTTPConnectionPool(host='139.59.12.92', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7bb29f874a90>, 'Connection to 139.59.12.92 timed out. (connect timeout=5)'))",,,no_wayback
34244700,2DProts,0.990597233,2DProts,0.990597233,,0,1,2021-07-09,http://2dprots.ncbr.muni.cz,301,CZ,"(49.8347,18.2820)",no_wayback
34316271,ALTB,0.855050087,ALTB,0.855050087,,0,1,2021-07-13,"http://altaiflora.asu.ru/en/, http://altb.asu.ru","200, 200","RU, RU","(53.3606,83.7636), (53.3606,83.7636)","http://web.archive.org/web/20240228200042/http://altaiflora.asu.ru/en/, http://web.archive.org/web/20240224055134/http://altb.asu.ru/"
34330336,HumGut,0.968026817,HumGut,0.968026817,,0,1,2021-07-31,http://arken.nmbu.no,302,NO,"(59.9127,10.7461)",http://web.archive.org/web/20240703125807/https://arken.nmbu.no/
34556150,AprGPD,0.988473594,AprGPD,0.988473594,apricot,0.7814821,1,2021-09-23,http://apricotgpd.com,200,HK,"(22.2783,114.1747)",http://web.archive.org/web/20240222035506/http://apricotgpd.com/
34718689,Antibiotic Resistant Target Seeker,0.790353626,ARTS,0.60979425907135,Antibiotic Resistant Target Seeker,0.790353626012802,1,2022-01-01,http://arts-db.ziemertlab.com,301,DE,"(48.5227,9.0522)",http://web.archive.org/web/20240529103957/https://arts-db.ziemertlab.com/
"34718743, 24214959, 26424852, 30256983",BacDive,0.997053862,BacDive,0.997053862,Bacterial Diversity Metadatabase,0.693979033,4,2022-01-01,http://bacdive.dsmz.de,301,DE,"(52.2659,10.5267)",http://web.archive.org/web/20240701080434/https://bacdive.dsmz.de/
34755885,APPRIS,0.991514385,APPRIS,0.991514384746552,,0,1,2022-01-01,http://appris.bioinfo.cnio.es,301,ES,"(40.4165,-3.7026)",http://web.archive.org/web/20240429003104/https://appris.bioinfo.cnio.es/
34791371,AlphaFold DB,0.993730307,AlphaFold DB,0.993730306625366,AlphaFold Protein Structure Database,0.894862016042074,1,2022-01-01,http://alphafold.ebi.ac.uk,301,US,"(39.0997,-94.5786)",http://web.archive.org/web/20240708172106/https://alphafold.ebi.ac.uk/
34838806,bacteria.guru,0.995123416,bacteria.guru,0.995123416,,0,1,2021-11-25,http://bacteria.guru,302,US,"(39.0997,-94.5786)",no_wayback
34839012,ASER,0.987263083,ASER,0.987263083,Animal Sex Reversal Database,0.97150902,1,2021-11-25,http://aser.ihb.ac.cn,200,CN,"(39.9075,116.3972)",http://web.archive.org/web/20220501154103/http://aser.ihb.ac.cn/
34848704,Water dropwortDB,0.96038208,Water dropwortDB,0.96038208,,0,1,2021-12-01,http://apiaceae.njau.edu.cn/waterdropwortdb,"HTTPConnectionPool(host='apiaceae.njau.edu.cn', port=80): Max retries exceeded with url: /waterdropwortdb (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7bb29f5f1c40>, 'Connection to apiaceae.njau.edu.cn timed out. (connect timeout=5)'))",,,http://web.archive.org/web/20210418203235/http://apiaceae.njau.edu.cn/waterdropwortdb
34992626,CottonGVD,0.994645226,CottonGVD,0.994645226,cotton genomic variation database,0.905625567,1,2021-12-21,"http://120.78.174.209/, http://db.cngb.org/cottonGVD","HTTPConnectionPool(host='120.78.174.209', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7bb29f576b20>, 'Connection to 120.78.174.209 timed out. (connect timeout=5)')), 301",", US",", (38.9687,-77.3411)","http://web.archive.org/web/20240410175242/http://120.78.174.209/, http://web.archive.org/web/20240410175317/https://db.cngb.org/cottonGVD/"
35068457,ADVP,0.9815315604,ADVP,0.98153156,Alzheimer's Disease Variant Portal,0.960921812057495,1,2022-01-01,http://advp.niagads.org,301,US,"(39.0437,-77.4875)",http://web.archive.org/web/20240303050445/https://advp.niagads.org/
35222847,ADDAGMA,0.994934142,ADDAGMA,0.994934141635895,domestic animal gut microbiome atlas,0.881645232439041,1,2022-02-10,http://addagma.omicsbio.info,200,HK,"(22.2783,114.1747)",http://web.archive.org/web/20230923113447/http://addagma.omicsbio.info/
35232080,Animal Audiogram Database,0.682225436,,0,Animal Audiogram Database,0.682225435972214,1,2022-02-01,http://animalaudiograms.org,302,DE,"(54.0872,12.1062)",http://web.archive.org/web/20240611085816/https://www.animalaudiograms.org/
35295213,AOP-DB,0.9471538514,AOP-DB,0.947153851,Pathway,0.499669313430786,1,2022-02-14,http://aopwiki.org,301,US,"(45.8399,-119.7006)",http://web.archive.org/web/20240519205857/https://aopwiki.org/
"35353884, 21217125, 24334350, 26546318, 29216398",ATTED-II,0.954756707,ATTED-II,0.954756707,,0,5,2022-06-01,http://atted.jp,301,JP,"(38.2482,140.8482)",http://web.archive.org/web/20240702014148/https://atted.jp/
